id,when,sex,vols,counter
B10890,T3,F,1,1
B10891,T3,F,1,1
B10892,T3,F,1,1
B10893,T3,F,1,1
B10894,T3,F,1,1
B10895,T3,F,1,1
B10896,T3,F,1,1
B10897,T3,F,1,1
B10898,T3,F,1,1
B10899,T3,F,1,1
B10900,T3,F,1,1
B10901,T3,F,1,1
B10902,T3,F,1,1
B10903,T3,F,1,1
B10904,T4,F,1,1
B10905,T2,F,1,1
B10906,T2,F,1,1
B10907,T2,F,1,1
B10908,T3,F,1,1
B10909,T3,F,1,1
B10910,T3,F,1,1
B10911,T3,F,1,1
B10912,T3,F,1,1
B10913,T3,F,1,1
B10914,T3,F,1,1
B10915,T3,F,1,1
B10916,T3,F,1,1
B10917,T3,F,1,1
B10918,T3,F,1,1
B10919,T3,F,1,1
B10920,T3,F,1,1
B10921,T3,F,1,1
B10922,T3,F,1,1
B10923,T3,F,1,1
B10924,T3,F,1,1
B10925,T3,F,1,1
B10926,T3,F,1,1
B10927,T3,F,1,1
B10928,T3,F,1,1
B10929,T3,F,1,1
B10930,T3,F,1,1
B10931,T3,F,1,1
B10932,T3,F,1,1
B10933,T3,F,1,1
B10934,T3,F,1,1
B10935,T3,F,1,1
B10936,T3,F,1,1
B10937,T3,F,1,1
B10938,T3,F,1,1
B10939,T3,F,1,1
B10940,T3,F,1,1
B10941,T3,F,1,1
B10942,T3,F,1,1
B10943,T3,F,1,1
B10944,T3,F,1,1
B10945,T3,F,1,1
B10946,T3,F,1,1
B10947,T3,F,1,1
B10948,T3,F,1,1
B10949,T3,F,1,1
B10950,T3,F,1,1
B10951,T3,F,1,1
B10952,T4,F,1,1
B10953,T4,F,1,1
B10954,T3,F,1,1
B10955,T1,M,1,1
B10956,T1,M,1,1
B10957,T2,M,2,1
B10958,T3,M,1,1
B10959,T3,M,1,1
B10960,T3,M,1,1
B10961,T3,M,1,1
B10962,T3,M,1,1
B10963,T3,M,1,1
B10964,T3,M,1,1
B10965,T3,M,1,1
B10966,T3,M,1,1
B10967,T3,M,1,1
B10968,T3,M,1,1
B10969,T3,M,1,1
B10970,T3,M,1,1
B10971,T3,M,1,1
B10972,T3,M,1,1
B10973,T3,M,1,1
B10974,T3,M,1,1
B10975,T4,M,1,1
B10976,T4,M,1,1
B10977,T4,M,1,1
B10978,T4,M,1,1
B10979,T4,M,1,1
B10980,T4,M,1,1
B10981,T4,M,1,1
B10982,T3,M,1,1
B10983,T3,M,1,1
B10984,T3,M,1,1
B10985,T3,M,1,1
B10986,T3,M,1,1
B10987,T3,M,1,1
B10988,T3,M,1,1
B10989,T3,M,1,1
B10990,T3,M,1,1
B10991,T3,M,1,1
B10992,T3,M,1,1
B10993,T3,M,1,1
B10994,T3,M,1,1
B10995,T3,M,1,1
B10996,T3,M,1,1
B10997,T3,M,1,1
B10998,T3,M,1,1
B10999,T3,M,1,1
B11000,T3,M,1,1
B11001,T3,M,1,1
B11002,T4,M,1,1
B11003,T4,M,1,1
B11004,T4,M,1,1
B11005,T4,M,1,1
B11006,T4,M,1,1
B11007,T4,M,1,1
B11008,T3,M,1,1
B11009,T3,M,1,1
B11010,T3,M,1,1
B11011,T3,M,1,1
B11012,T3,M,1,1
B11013,T3,M,1,1
B11014,T3,M,1,1
B11015,T3,M,1,1
B11016,T4,M,1,1
B11017,T4,M,1,1
B11018,T4,M,1,1
B11019,T3,M,1,1
B11020,T3,M,1,1
B11021,T3,M,1,1
B11022,T3,M,1,1
B11023,T3,M,1,1
B11024,T3,M,1,1
B11025,T3,M,1,1
B11026,T3,M,1,1
B11027,T3,M,1,1
B11028,T3,M,1,1
B11029,T3,M,1,1
B11030,T3,M,1,1
B11031,T4,M,1,1
B11032,T4,M,1,1
B11033,T4,M,1,1
B11034,T4,M,1,1
B11035,T4,M,1,1
B11036,T4,M,1,1
B11037,T4,M,1,1
B11038,T3,F,1,1
B11039,T3,F,1,1
B11040,T3,F,1,1
B11041,T3,F,1,1
B11042,T3,F,1,1
B11043,T4,F,1,1
B11044,T4,F,1,1
B11045,T4,F,1,1
B11046,T4,F,1,1
B11047,T4,F,1,1
B11048,T3,F,1,1
B11049,T3,M,1,1
B11050,T3,M,1,1
B11051,T3,M,1,1
B11052,T3,M,1,1
B11053,T3,M,1,1
B11054,T4,M,1,1
B11055,T4,M,1,1
B11056,T4,M,1,1
B11057,T4,M,1,1
B11058,T3,M,1,1
B11059,T4,M,1,1
B11060,T4,M,1,1
B11061,T4,M,1,1
B11062,T4,M,1,1
B11063,T3,M,1,1
B11064,T4,F,1,1
B11065,T3,M,1,1
B11066,T3,M,1,1
B11067,T3,M,1,1
B11068,T3,M,1,1
B11069,T3,M,1,1
B11070,T3,M,1,1
B11071,T3,M,1,1
B11072,T3,M,1,1
B11073,T3,M,1,1
B11074,T3,M,1,1
B11075,T3,M,1,1
B11076,T3,M,1,1
B11077,T3,M,1,1
B11078,T3,M,1,1
B11079,T3,M,1,1
B11080,T3,M,1,1
B11081,T3,M,1,1
B11082,T3,M,1,1
B11083,T4,M,1,1
B11084,T4,M,1,1
B11085,T4,M,1,1
B11086,T3,F,1,1
B11087,T3,F,1,1
B11088,T3,F,1,1
B11089,T3,F,1,1
B11090,T3,F,1,1
B11091,T3,F,1,1
B11092,T3,M,1,1
B11093,T3,M,1,1
B11094,T3,M,1,1
B11095,T3,M,1,1
B11096,T3,M,1,1
B11097,T3,M,1,1
B11098,T3,M,1,1
B11099,T3,M,1,1
B11100,T3,M,1,1
B11101,T3,M,1,1
B11102,T3,M,1,1
B11103,T3,M,1,1
B11104,T4,M,1,1
B11105,T4,M,1,1
B11106,T4,M,1,1
B11107,T4,M,1,1
B11108,T3,M,1,1
B11109,T3,M,1,1
B11110,T2,M,1,1
B11111,T3,M,1,1
B11112,T3,M,1,1
B11113,T3,F,1,1
B11114,T3,F,1,1
B11115,T3,M,1,1
B11116,T3,M,1,1
B11117,T3,F,1,1
B11118,T3,M,1,1
B11119,T3,M,1,1
B11120,T3,M,1,1
B11121,T3,M,1,1
B11122,T3,M,1,1
B11123,T3,F,1,1
B11124,T3,F,1,1
B11125,T3,F,1,1
B11126,T3,F,1,1
B11127,T3,M,1,1
B11128,T3,M,1,1
B11129,T3,M,1,1
B11130,T3,M,1,1
B11131,T3,M,1,1
B11132,T3,M,1,1
B11133,T4,M,1,1
B11134,T3,F,1,1
B11135,T3,F,1,1
B11136,T3,F,1,1
B11137,T3,F,1,1
B11138,T3,F,1,1
B11139,T3,F,1,1
B11140,T3,F,1,1
B11141,T3,F,1,1
B11142,T3,U,1,1
B11143,T3,M,1,1
B11144,T3,M,1,1
B11145,T4,M,1,1
B11146,T2,F,1,1
B11147,T3,U,1,1
B11148,T3,M,1,1
B11149,T3,U,1,1
B11150,T3,M,1,1
B11151,T3,M,1,1
B11152,T3,M,1,1
B11153,T3,U,1,1
B11154,T3,U,1,1
B11155,T3,U,1,1
B11156,T3,U,1,1
B11157,T3,F,1,1
B11158,T3,F,1,1
B11159,T3,F,1,1
B11160,T3,F,1,1
B11161,T1,F,1,1
B11162,T2,F,1,1
B11163,T2,F,1,1
B11164,T3,M,1,1
B11165,T3,M,1,1
B11166,T3,M,1,1
B11167,T1,F,1,1
B11168,T1,F,1,1
B11169,T3,F,1,1
B11170,T3,F,1,1
B11171,T3,F,1,1
B11172,T4,F,1,1
B11173,T4,F,1,1
B11174,T3,F,1,1
B11175,T3,F,1,1
B11176,T3,F,1,1
B11177,T3,F,1,1
B11178,T3,M,1,1
B11179,T3,M,1,1
B11180,T3,M,1,1
B11181,T4,M,1,1
B11182,T3,M,1,1
B11183,T3,M,1,1
B11184,T3,M,1,1
B11185,T3,M,1,1
B11186,T2,F,1,1
B11187,T3,M,1,1
B11188,T3,F,1,1
B11189,T3,M,1,1
B11190,T3,M,1,1
B11191,T3,M,1,1
B11192,T3,M,1,1
B11193,T3,M,1,1
B11194,T3,M,1,1
B11195,T3,M,1,1
B11196,T4,M,1,1
B11197,T3,M,1,1
B11198,T3,M,1,1
B11199,T3,M,1,1
B11200,T3,M,1,1
B11201,T3,F,1,1
B11202,T4,F,1,1
B11203,T3,M,1,1
B11204,T3,M,1,1
B11205,T3,M,1,1
B11206,T3,M,1,1
B11207,T3,M,1,1
B11208,T4,M,1,1
B11209,T4,M,1,1
B11210,T3,F,1,1
B11211,T3,F,1,1
B11212,T3,F,1,1
B11213,T3,F,1,1
B11214,T3,F,1,1
B11215,T3,F,1,1
B11216,T3,F,1,1
B11217,T3,F,1,1
B11218,T3,F,1,1
B11219,T3,F,1,1
B11220,T4,F,1,1
B11221,T4,F,1,1
B11222,T4,F,1,1
B11223,T4,F,1,1
B11224,T4,F,1,1
B11225,T3,M,1,1
B11226,T4,M,1,1
B11227,T3,F,1,1
B11228,T2,M,1,1
B11229,T2,M,1,1
B11230,T3,M,1,1
B11231,T3,M,1,1
B11232,T3,M,1,1
B11233,T1,M,1,1
B11234,T3,M,1,1
B11235,T3,M,1,1
B11236,T3,M,1,1
B11237,T3,M,1,1
B11238,T3,M,1,1
B11239,T3,M,1,1
B11240,T3,M,1,1
B11241,T3,F,1,1
B11242,T3,F,1,1
B11243,T3,F,1,1
B11244,T3,M,2,1
B11245,T3,F,1,1
B11246,T3,F,1,1
B11247,T4,F,1,1
B11248,T3,F,1,1
B11249,T3,F,1,1
B11250,T3,M,1,1
B11251,T4,M,1,1
B11252,T3,F,1,1
B11253,T3,M,1,1
B11254,T2,M,2,1
B11255,T3,M,1,1
B11256,T3,M,1,1
B11257,T3,F,1,1
B11258,T4,M,1,1
B11259,T3,M,1,1
B11260,T2,M,1,1
B11261,T3,F,1,1
B11262,T3,M,1,1
B11263,T3,F,1,1
B11264,T3,F,1,1
B11265,T3,F,1,1
B11266,T3,F,1,1
B11267,T3,F,1,1
B11268,T3,F,1,1
B11269,T3,F,1,1
B11270,T4,M,1,1
B11271,T3,M,1,1
B11272,T3,M,1,1
B11273,T3,M,1,1
B11274,T3,M,1,1
B11275,T3,M,1,1
B11276,T3,M,1,1
B11277,T3,M,1,1
B11278,T3,M,1,1
B11279,T4,F,1,1
B11280,T3,M,1,1
B11281,T3,M,1,1
B11282,T3,F,1,1
B11283,T3,F,1,1
B11284,T4,F,1,1
B11285,T3,M,1,1
B11286,T3,M,1,1
B11287,T3,M,1,1
B11288,T3,M,1,1
B11289,T3,M,1,1
B11290,T3,M,1,1
B11291,T3,M,1,1
B11292,T3,M,1,1
B11293,T4,M,1,1
B11294,T3,M,1,1
B11295,T4,M,1,1
B11296,T1,M,1,1
B11297,T3,F,1,1
B11298,T3,U,1,1
B11299,T4,F,1,1
B11300,T4,F,1,1
B11301,T3,M,1,1
B11302,T3,M,1,1
B11303,T3,M,1,1
B11304,T2,M,1,1
B11305,T3,F,1,1
B11306,T3,F,1,1
B11307,T3,M,1,1
B11308,T3,M,1,1
B11309,T3,F,1,1
B11310,T3,F,1,1
B11311,T3,U,1,1
B11312,T3,M,1,1
B11313,T4,M,1,1
B11314,T1,M,1,1
B11315,T1,M,1,1
B11316,T2,M,1,1
B11317,T2,M,1,1
B11318,T2,M,1,1
B11319,T3,M,1,1
B11320,T3,M,1,1
B11321,T3,M,1,1
B11322,T3,M,1,1
B11323,T3,M,1,1
B11324,T3,M,1,1
B11325,T4,M,1,1
B11326,T4,M,1,1
B11327,T3,M,1,1
B11328,T3,F,1,1
B11329,T2,F,1,1
B11330,T2,F,1,1
B11331,T2,F,1,1
B11332,T2,F,1,1
B11333,T3,F,1,1
B11334,T3,F,1,1
B11335,T3,F,1,1
B11336,T3,F,1,1
B11337,T3,F,1,1
B11338,T3,M,1,1
B11339,T3,M,1,1
B11340,T1,M,1,1
B11341,T2,M,1,1
B11342,T2,M,1,1
B11343,T2,M,1,1
B11344,T2,M,1,1
B11345,T3,M,1,1
B11346,T3,M,1,1
B11347,T3,M,1,1
B11348,T1,F,1,1
B11349,T1,F,1,1
B11350,T1,F,1,1
B11351,T1,F,1,1
B11352,T1,F,1,1
B11353,T1,F,1,1
B11354,T1,F,1,1
B11355,T2,F,1,1
B11356,T2,F,1,1
B11357,T2,F,1,1
B11358,T2,F,1,1
B11359,T3,F,1,1
B11360,T3,F,1,1
B11361,T2,F,1,1
B11362,T3,F,1,1
B11363,T3,F,1,1
B11364,T3,F,1,1
B11365,T3,F,1,1
B11366,T3,F,1,1
B11367,T3,F,1,1
B11368,T3,F,1,1
B11369,T3,F,1,1
B11370,T3,F,1,1
B11371,T3,F,1,1
B11372,T2,M,1,1
B11373,T2,M,1,1
B11374,T2,M,1,1
B11375,T2,M,1,1
B11376,T3,M,1,1
B11377,T3,M,1,1
B11378,T3,M,1,1
B11379,T3,M,1,1
B11380,T3,M,1,1
B11381,T3,F,1,1
B11382,T3,F,1,1
B11383,T3,F,1,1
B11384,T4,F,1,1
B11385,T3,F,1,1
B11386,T3,F,1,1
B11387,T3,F,1,1
B11388,T3,F,1,1
B11389,T3,F,1,1
B11390,T3,F,1,1
B11391,T3,F,1,1
B11392,T3,F,1,1
B11393,T4,F,1,1
B11394,T4,F,1,1
B11395,T3,F,1,1
B11396,T3,M,1,1
B11397,T2,U,1,1
B11398,T2,U,1,1
B11399,T2,U,1,1
B11400,T2,U,1,1
B11401,T2,U,1,1
B11402,T2,U,1,1
B11403,T2,U,1,1
B11404,T2,M,1,1
B11405,T2,U,1,1
B11406,T2,U,1,1
B11407,T2,M,1,1
B11408,T3,M,1,1
B11409,T1,M,1,1
B11410,T1,M,1,1
B11411,T3,M,1,1
B11412,T3,M,1,1
B11413,T3,M,1,1
B11414,T3,F,1,1
B11415,T3,F,1,1
B11416,T3,F,1,1
B11417,T3,M,1,1
B11418,T3,M,1,1
B11419,T3,F,1,1
B11420,T3,M,1,1
B11421,T3,F,1,1
B11422,T3,F,1,1
B11423,T3,F,1,1
B11424,T3,F,1,1
B11425,T3,M,1,1
B11426,T3,M,1,1
B11427,T3,M,1,1
B11428,T1,M,1,1
B11429,T3,M,1,1
B11430,T4,M,1,1
B11431,T3,M,1,1
B11432,T3,M,1,1
B11433,T3,M,1,1
B11434,T3,M,1,1
B11435,T3,M,1,1
B11436,T3,M,1,1
B11437,T3,M,1,1
B11438,T4,M,1,1
B11439,T4,M,1,1
B11440,T4,M,1,1
B11441,T4,M,1,1
B11442,T3,M,1,1
B11443,T3,M,1,1
B11444,T3,M,1,1
B11445,T4,M,1,1
B11446,T4,M,1,1
B11447,T3,F,1,1
B11448,T3,F,1,1
B11449,T3,F,1,1
B11450,T3,F,1,1
B11451,T3,F,1,1
B11452,T4,F,1,1
B11453,T4,F,1,1
B11454,T4,F,1,1
B11455,T3,M,1,1
B11456,T3,M,1,1
B11457,T4,M,1,1
B11458,T3,M,1,1
B11459,T1,F,1,1
B11460,T2,F,1,1
B11461,T2,F,1,1
B11462,T2,F,1,1
B11463,T2,F,1,1
B11464,T2,F,1,1
B11465,T2,F,1,1
B11466,T2,F,1,1
B11467,T2,F,1,1
B11468,T3,F,1,1
B11469,T3,F,1,1
B11470,T1,M,1,1
B11471,T1,M,1,1
B11472,T1,M,1,1
B11473,T1,M,1,1
B11474,T1,M,1,1
B11475,T1,M,1,1
B11476,T2,M,1,1
B11477,T2,M,1,1
B11478,T2,M,1,1
B11479,T2,M,1,1
B11480,T2,M,1,1
B11481,T2,M,1,1
B11482,T2,M,1,1
B11483,T2,M,1,1
B11484,T2,M,1,1
B11485,T2,M,1,1
B11486,T2,M,1,1
B11487,T2,M,1,1
B11488,T2,M,1,1
B11489,T2,M,1,1
B11490,T2,M,1,1
B11491,T2,M,1,1
B11492,T2,M,1,1
B11493,T2,M,1,1
B11494,T2,M,1,1
B11495,T2,M,1,1
B11496,T2,M,1,1
B11497,T2,M,1,1
B11498,T2,M,1,1
B11499,T2,M,1,1
B11500,T2,M,1,1
B11501,T2,M,1,1
B11502,T2,M,1,1
B11503,T2,M,1,1
B11504,T3,M,1,1
B11505,T3,M,1,1
B11506,T3,M,1,1
B11507,T3,M,1,1
B11508,T3,M,1,1
B11509,T3,M,1,1
B11510,T3,M,1,1
B11511,T3,M,1,1
B11512,T3,M,1,1
B11513,T3,M,1,1
B11514,T3,M,1,1
B11515,T3,M,1,1
B11516,T3,M,1,1
B11517,T3,M,1,1
B11518,T2,M,1,1
B11519,T3,M,1,1
B11520,T3,M,1,1
B11521,T3,M,1,1
B11522,T3,M,1,1
B11523,T3,M,1,1
B11524,T3,M,1,1
B11525,T3,M,1,1
B11526,T3,M,1,1
B11527,T3,M,1,1
B11528,T3,M,1,1
B11529,T3,M,1,1
B11530,T3,M,1,1
B11531,T3,M,1,1
B11532,T4,F,1,1
B11533,T1,M,1,1
B11534,T1,M,1,1
B11535,T1,M,1,1
B11536,T1,M,1,1
B11537,T3,F,1,1
B11538,T3,F,1,1
B11539,T3,F,1,1
B11540,T3,F,1,1
B11541,T3,F,1,1
B11542,T3,F,1,1
B11543,T3,F,1,1
B11544,T3,F,1,1
B11545,T3,F,1,1
B11546,T3,F,1,1
B11547,T3,F,1,1
B11548,T3,F,1,1
B11549,T3,F,1,1
B11550,T3,F,1,1
B11551,T3,F,1,1
B11552,T3,F,1,1
B11553,T3,F,1,1
B11554,T3,F,1,1
B11555,T3,F,1,1
B11556,T3,F,1,1
B11557,T3,F,1,1
B11558,T3,F,1,1
B11559,T3,F,1,1
B11560,T3,F,1,1
B11561,T3,F,1,1
B11562,T3,F,1,1
B11563,T3,F,1,1
B11564,T3,F,1,1
B11565,T4,F,1,1
B11566,T4,F,1,1
B11567,T4,F,1,1
B11568,T4,F,1,1
B11569,T3,F,1,1
B11570,T3,M,1,1
B11571,T3,M,1,1
B11572,T3,M,1,1
B11573,T3,M,1,1
B11574,T3,M,1,1
B11575,T4,M,1,1
B11576,T4,M,1,1
B11577,T3,M,1,1
B11578,T3,M,1,1
B11579,T2,M,1,1
B11580,T3,F,1,1
B11581,T3,M,1,1
B11582,T3,M,1,1
B11583,T3,M,1,1
B11584,T3,M,1,1
B11585,T3,M,1,1
B11586,T3,M,1,1
B11587,T1,F,1,1
B11588,T1,F,1,1
B11589,T1,F,1,1
B11590,T2,M,1,1
B11591,T3,M,1,1
B11592,T3,F,1,1
B11593,T3,F,1,1
B11594,T4,F,1,1
B11595,T1,U,1,1
B11596,T1,U,1,1
B11597,T1,U,1,1
B11598,T2,U,2,1
B11599,T2,U,1,1
B11600,T2,U,1,1
B11601,T3,M,1,1
B11602,T3,M,1,1
B11603,T3,M,1,1
B11604,T3,M,1,1
B11605,T4,M,1,1
B11606,T4,M,1,1
B11607,T3,M,1,1
B11608,T2,F,2,1
B11609,T3,F,1,1
B11610,T3,F,1,1
B11611,T3,F,1,1
B11612,T3,F,1,1
B11613,T4,F,1,1
B11614,T2,F,1,1
B11615,T3,F,1,1
B11616,T3,F,1,1
B11617,T3,F,1,1
B11618,T3,F,1,1
B11619,T3,F,1,1
B11620,T2,M,1,1
B11621,T2,M,1,1
B11622,T2,M,1,1
B11623,T2,M,1,1
B11624,T3,M,1,1
B11625,T3,M,1,1
B11626,T3,M,1,1
B11627,T2,F,1,1
B11628,T2,F,1,1
B11629,T2,F,1,1
B11630,T3,F,1,1
B11631,T3,F,1,1
B11632,T3,M,1,1
B11633,T3,M,1,1
B11634,T3,M,1,1
B11635,T4,M,1,1
B11636,T1,F,1,1
B11637,T1,F,1,1
B11638,T3,F,1,1
B11639,T3,F,1,1
B11640,T3,F,1,1
B11641,T3,F,1,1
B11642,T3,F,1,1
B11643,T3,F,1,1
B11644,T3,F,1,1
B11645,T4,F,1,1
B11646,T3,F,1,1
B11647,T3,F,1,1
B11648,T4,F,1,1
B11649,T4,F,1,1
B11650,T4,F,1,1
B11651,T2,M,1,1
B11652,T3,M,1,1
B11653,T3,M,1,1
B11654,T3,M,1,1
B11655,T3,M,1,1
B11656,T2,F,1,1
B11657,T1,M,1,1
B11658,T1,F,1,1
B11659,T2,F,1,1
B11660,T2,F,1,1
B11661,T2,F,1,1
B11662,T3,F,1,1
B11663,T2,M,1,1
B11664,T2,M,1,1
B11665,T2,M,1,1
B11666,T2,M,1,1
B11667,T2,M,1,1
B11668,T2,M,1,1
B11669,T2,M,1,1
B11670,T2,M,1,1
B11671,T2,M,1,1
B11672,T2,M,1,1
B11673,T3,M,1,1
B11674,T3,M,1,1
B11675,T3,M,1,1
B11676,T3,M,1,1
B11677,T3,M,1,1
B11678,T3,F,1,1
B11679,T3,F,1,1
B11680,T3,F,2,1
B11681,T3,F,1,1
B11682,T3,M,1,1
B11683,T3,M,1,1
B11684,T3,M,1,1
B11685,T3,M,1,1
B11686,T3,M,1,1
B11687,T3,M,1,1
B11688,T3,M,1,1
B11689,T3,M,1,1
B11690,T3,M,1,1
B11691,T3,M,1,1
B11692,T3,F,1,1
B11693,T3,F,2,1
B11694,T3,M,1,1
B11695,T3,U,1,1
B11696,T3,U,1,1
B11697,T3,M,1,1
B11698,T3,M,1,1
B11699,T3,M,1,1
B11700,T3,M,1,1
B11701,T3,M,1,1
B11702,T3,M,1,1
B11703,T3,F,1,1
B11704,T3,F,1,1
B11705,T3,F,1,1
B11706,T3,F,1,1
B11707,T3,F,1,1
B11708,T3,M,1,1
B11709,T3,M,1,1
B11710,T3,M,1,1
B11711,T2,M,1,1
B11712,T2,M,1,1
B11713,T2,M,1,1
B11714,T2,M,1,1
B11715,T1,M,1,1
B11716,T3,M,1,1
B11717,T4,M,1,1
B11718,T2,M,1,1
B11719,T2,M,2,1
B11720,T1,F,1,1
B11721,T3,M,1,1
B11722,T3,M,1,1
B11723,T4,M,1,1
B11724,T3,M,1,1
B11725,T3,M,1,1
B11726,T3,M,1,1
B11727,T3,M,1,1
B11728,T3,M,1,1
B11729,T4,M,1,1
B11730,T3,M,1,1
B11731,T4,M,1,1
B11732,T4,M,1,1
B11733,T3,M,1,1
B11734,T3,M,1,1
B11735,T3,M,1,1
B11736,T3,M,1,1
B11737,T3,M,1,1
B11738,T3,M,1,1
B11739,T4,M,1,1
B11740,T3,F,1,1
B11741,T2,F,2,1
B11742,T1,F,1,1
B11743,T1,F,1,1
B11744,T3,M,1,1
B11745,T3,M,1,1
B11746,T3,M,1,1
B11747,T3,M,1,1
B11748,T3,M,1,1
B11749,T3,M,1,1
B11750,T3,M,1,1
B11751,T3,M,1,1
B11752,T3,M,1,1
B11753,T3,M,1,1
B11754,T3,M,1,1
B11755,T3,M,1,1
B11756,T4,M,1,1
B11757,T4,M,1,1
B11758,T4,M,1,1
B11759,T4,M,1,1
B11760,T4,M,1,1
B11761,T2,F,1,1
B11762,T2,F,1,1
B11763,T2,F,1,1
B11764,T2,F,1,1
B11765,T2,F,1,1
B11766,T2,F,1,1
B11767,T2,F,1,1
B11768,T3,F,1,1
B11769,T3,F,1,1
B11770,T3,F,1,1
B11771,T3,F,1,1
B11772,T3,F,1,1
B11773,T3,F,1,1
B11774,T2,F,1,1
B11775,T3,F,1,1
B11776,T3,F,1,1
B11777,T3,F,1,1
B11778,T3,F,1,1
B11779,T3,F,1,1
B11780,T3,F,1,1
B11781,T4,F,1,1
B11782,T2,F,1,1
B11783,T2,F,1,1
B11784,T2,F,1,1
B11785,T3,F,1,1
B11786,T3,F,1,1
B11787,T2,F,1,1
B11788,T3,F,1,1
B11789,T1,F,1,1
B11790,T1,F,1,1
B11791,T1,F,1,1
B11792,T2,F,1,1
B11793,T2,M,1,1
B11794,T2,M,1,1
B11795,T3,M,1,1
B11796,T2,F,1,1
B11797,T2,F,1,1
B11798,T1,F,1,1
B11799,T1,F,1,1
B11800,T1,M,1,1
B11801,T2,M,1,1
B11802,T2,M,1,1
B11803,T2,F,1,1
B11804,T2,F,1,1
B11805,T2,F,1,1
B11806,T2,F,1,1
B11807,T3,F,1,1
B11808,T2,M,1,1
B11809,T2,M,1,1
B11810,T2,F,1,1
B11811,T2,F,1,1
B11812,T2,F,1,1
B11813,T3,M,1,1
B11814,T3,M,1,1
B11815,T2,M,1,1
B11816,T3,M,1,1
B11817,T3,M,1,1
B11818,T3,M,1,1
B11819,T3,M,1,1
B11820,T2,M,1,1
B11821,T3,F,1,1
B11822,T3,F,1,1
B11823,T3,M,1,1
B11824,T3,M,1,1
B11825,T3,M,1,1
B11826,T3,M,1,1
B11827,T3,M,1,1
B11828,T4,M,1,1
B11829,T4,M,1,1
B11830,T1,F,1,1
B11831,T2,F,1,1
B11832,T2,F,1,1
B11833,T2,F,1,1
B11834,T2,F,1,1
B11835,T2,F,1,1
B11836,T3,F,1,1
B11837,T3,F,1,1
B11838,T3,F,1,1
B11839,T3,F,1,1
B11840,T3,F,1,1
B11841,T4,F,1,1
B11842,T4,F,1,1
B11843,T2,F,1,1
B11844,T3,F,1,1
B11845,T2,M,2,1
B11846,T3,M,1,1
B11847,T1,M,1,1
B11848,T2,M,1,1
B11849,T2,M,1,1
B11850,T2,M,1,1
B11851,T3,M,1,1
B11852,T3,M,1,1
B11853,T3,M,1,1
B11854,T3,M,1,1
B11855,T3,M,1,1
B11856,T4,M,1,1
B11857,T3,F,1,1
B11858,T3,F,1,1
B11859,T4,F,1,1
B11860,T4,F,1,1
B11861,T2,M,1,1
B11862,T2,F,1,1
B11863,T1,F,1,1
B11864,T1,F,1,1
B11865,T1,F,1,1
B11866,T2,F,1,1
B11867,T2,F,1,1
B11868,T2,F,1,1
B11869,T2,F,1,1
B11870,T2,F,1,1
B11871,T2,F,1,1
B11872,T2,F,1,1
B11873,T2,F,1,1
B11874,T2,F,1,1
B11875,T2,F,1,1
B11876,T1,F,1,1
B11877,T1,F,1,1
B11878,T1,F,1,1
B11879,T2,F,1,1
B11880,T2,F,1,1
B11881,T2,F,1,1
B11882,T3,F,1,1
B11883,T1,F,1,1
B11884,T2,M,1,1
B11885,T3,M,2,1
B11886,T2,M,1,1
B11887,T3,M,1,1
B11888,T3,M,1,1
B11889,T3,M,1,1
B11890,T2,M,2,1
B11891,T3,M,1,1
B11892,T3,M,1,1
B11893,T3,M,1,1
B11894,T3,M,1,1
B11895,T3,M,1,1
B11896,T1,F,1,1
B11897,T2,F,1,1
B11898,T2,F,1,1
B11899,T3,F,1,1
B11900,T3,F,1,1
B11901,T3,F,1,1
B11902,T3,F,1,1
B11903,T3,F,1,1
B11904,T4,F,1,1
B11905,T4,F,1,1
B11906,T4,F,1,1
B11907,T4,F,1,1
B11908,T4,F,1,1
B11909,T4,F,1,1
B11910,T4,F,1,1
B11911,T3,F,1,1
B11912,T4,F,1,1
B11913,T4,F,1,1
B11914,T3,M,1,1
B11915,T3,M,1,1
B11916,T3,M,1,1
B11917,T3,M,1,1
B11918,T3,M,1,1
B11919,T3,M,1,1
B11920,T4,M,1,1
B11921,T3,F,1,1
B11922,T3,F,1,1
B11923,T3,F,1,1
B11924,T3,F,1,1
B11925,T3,F,1,1
B11926,T4,F,1,1
B11927,T3,M,1,1
B11928,T3,M,1,1
B11929,T4,M,1,1
B11930,T3,M,1,1
B11931,T3,M,1,1
B11932,T3,M,1,1
B11933,T3,M,1,1
B11934,T4,M,1,1
B11935,T4,M,1,1
B11936,T4,M,1,1
B11937,T2,M,1,1
B11938,T1,M,1,1
B11939,T1,M,1,1
B11940,T1,M,1,1
B11942,T1,M,1,1
B11943,T1,M,1,1
B11944,T1,M,1,1
B11945,T1,M,1,1
B11946,T2,F,1,1
B11947,T2,F,1,1
B11948,T2,F,1,1
B11949,T2,F,1,1
B11950,T3,F,1,1
B11951,T3,F,1,1
B11952,T3,F,1,1
B11953,T3,F,1,1
B11954,T3,F,1,1
B11955,T3,F,1,1
B11956,T3,F,1,1
B11957,T3,F,1,1
B11958,T3,F,1,1
B11959,T3,F,1,1
B11960,T3,F,1,1
B11961,T3,F,1,1
B11962,T3,F,1,1
B11963,T3,F,1,1
B11964,T3,F,1,1
B11965,T3,F,1,1
